year,lon,lat,palace,palace_name,palace_wx,dst_wx,k,sigma,TMAX,TMIN,DTR,TMAX_std,n_days
1936,127.5,47.5,6,乾(西北),3,3,1,4,-0.8944251863398949,-0.7823151466885129,-0.11211003965138204,2.8851426543229723,366
1936,130.0,47.5,6,乾(西北),3,3,1,4,-0.9495216379967364,-0.6661498005206281,-0.2833718374761084,2.901533554150015,366
1936,132.5,47.5,6,乾(西北),3,3,1,4,-0.9653718516142591,-0.6131081929353915,-0.3522636586788675,2.7794562484252086,366
1936,135.0,47.5,6,乾(西北),3,3,1,4,-0.7913835246541051,-0.5902699978663393,-0.20111352678776592,2.6274770367064213,366
1936,137.5,47.5,6,乾(西北),3,3,1,4,-0.500673150113484,-0.6019507303081576,0.10127758019467353,2.6705012912753596,366
1936,142.5,47.5,6,乾(西北),3,3,1,4,0.11015370220994063,-0.03795237878470425,0.14810608099464484,2.811556542724691,366
1936,120.0,50.0,8,艮(东北),2,3,1,3,-0.6490171952301896,-1.0715251944166877,0.4145748275783679,2.950628427733185,302
1936,122.5,50.0,8,艮(东北),2,3,1,3,-0.7390971602508248,-0.8037873053383932,0.06469014508756825,2.965524217042791,366
1936,125.0,50.0,6,乾(西北),3,3,1,4,-0.6804011066629145,-0.7266714056152134,0.04627029895229864,3.0345019955935344,366
1936,127.5,50.0,6,乾(西北),3,3,1,4,-0.605984648722908,-0.6932591816230869,0.08727453290017884,3.0732506220463964,366
1936,130.0,50.0,6,乾(西北),3,3,1,4,-0.4851523573285074,-0.599919974773484,0.11476761744497671,3.0787349940868234,366
1936,132.5,50.0,6,乾(西北),3,3,1,4,-0.5432723221656296,-0.5652855806170548,0.022013258451425086,2.8766566522378327,366
1936,135.0,50.0,6,乾(西北),3,3,1,4,-0.5010012780733977,-0.54632021524557,0.04531893717217231,2.7343442672467804,366
1936,137.5,50.0,6,乾(西北),3,3,1,4,-0.32742469330073265,-0.5542197031679903,0.22679500986725765,2.802203372057641,366
1936,140.0,50.0,6,乾(西北),3,3,1,4,-0.031593702919172476,-0.3562109234116381,0.3246172204924656,3.0213625224747522,366
1936,142.5,50.0,6,乾(西北),3,3,1,4,0.3297760112907827,0.23911973435929126,0.09065627693149142,3.15000809617137,366
1937,102.5,17.5,9,离(南),1,3,1,2,0.29710856579243483,-0.2470074690753425,0.5325650637773008,2.6503305761021316,353
1937,105.0,17.5,9,离(南),1,3,1,2,0.3643080989424302,-0.21833128695815127,0.572855003057501,2.849814043943652,353
1937,100.0,20.0,9,离(南),1,3,1,2,0.20247578419992934,-0.3271971923211974,0.5091632850824168,2.6874391829439728,356
1937,102.5,20.0,9,离(南),1,3,1,2,0.32594545629054744,-0.41933598799103655,0.7452814442815838,2.551543117116263,365
1937,105.0,20.0,9,离(南),1,3,1,2,0.3872455118689719,-0.3638904674913836,0.7511359793603554,2.6244792733258238,365
1937,110.0,20.0,9,离(南),1,3,1,2,0.42199260501024705,-0.40736838799147257,0.8293609930017195,2.92097230928509,365
1937,100.0,22.5,9,离(南),1,3,1,2,0.1104645020068102,-0.3851700233152954,0.49563452532210545,2.709863891327933,365
1937,102.5,22.5,9,离(南),1,3,1,2,0.24446813409958582,-0.40048762333888366,0.6449557574384696,2.5494962643557844,365
1937,105.0,22.5,9,离(南),1,3,1,2,0.3397471875740705,-0.36408368209540826,0.7038308696694787,2.569742355734388,365
1937,107.5,22.5,9,离(南),1,3,1,2,0.4403728407256573,-0.31296560003923884,0.753338440764896,2.7699246177130794,365
1937,110.0,22.5,9,离(南),1,3,1,2,0.4815496011918392,-0.3379431256131377,0.819492726804977,2.8361949652383855,365
1937,112.5,22.5,9,离(南),1,3,1,2,0.3195295432156785,-0.275751478487557,0.5952810217032354,2.810116966743074,365
1937,97.5,25.0,2,坤(西南),2,3,1,3,0.05593630880794504,-0.3649063979396372,0.4315115973605322,2.7040642926859806,358
1937,100.0,25.0,2,坤(西南),2,3,1,3,0.07188552072769701,-0.3049935335891792,0.3768790543168763,2.6285162218436096,365
1937,102.5,25.0,2,坤(西南),2,3,1,3,0.12615622482090347,-0.3722712631786886,0.49842748799959197,2.635530240791464,365
1937,105.0,25.0,2,坤(西南),2,3,1,3,0.338421391500714,-0.41936527805208806,0.7577866695528019,2.8636632826335817,365
1937,107.5,25.0,2,坤(西南),2,3,1,3,0.5609179429162706,-0.5137442952011092,1.07466223811738,3.395972331611886,365
1937,110.0,25.0,2,坤(西南),2,3,1,3,0.7524801573291903,-0.6921987284195256,1.444678885748716,3.599110493679078,365
1937,112.5,25.0,4,巽(东南),0,3,1,1,0.2973347638894237,-0.3588915009231786,0.6562262648126022,3.2908186021328794,365
1937,115.0,25.0,4,巽(东南),0,3,1,1,0.11901092646993686,0.08864779433908644,0.030363132130850422,2.801607680436873,365
1937,117.5,25.0,4,巽(东南),0,3,1,1,0.1764360464858561,0.42131396192025933,-0.24487791543440315,2.604296723870736,365
1937,97.5,27.5,2,坤(西南),2,3,1,3,0.008043762529055698,-0.15447356707200244,0.15975523591406476,2.606650979803514,364
1937,100.0,27.5,2,坤(西南),2,3,1,3,0.006099869348973038,-0.1385109697165314,0.14461083906550434,2.574161770925071,365
1937,102.5,27.5,2,坤(西南),2,3,1,3,0.07256402032079061,-0.1758496160062873,0.24841363632707794,2.625408256629888,365
1937,105.0,27.5,2,坤(西南),2,3,1,3,0.23631876049291048,-0.17353552136266495,0.4098542818555755,3.2384047311609336,365
1937,107.5,27.5,2,坤(西南),2,3,1,3,0.34647078601554604,-0.2560086081760904,0.6024793941916364,3.72294749807117,365
1937,110.0,27.5,2,坤(西南),2,3,1,3,0.19015760030590068,-0.31177629031715115,0.5019338906230519,3.7098650746998563,365
1937,112.5,27.5,4,巽(东南),0,3,1,1,-0.17055663993019274,-0.14249001213322912,-0.0280666277969636,3.7060455284817753,365
1937,115.0,27.5,4,巽(东南),0,3,1,1,-0.16130793759828974,0.13540425088613753,-0.2967121884844273,3.1774409351216635,365
1937,117.5,27.5,4,巽(东南),0,3,1,1,-0.09686108177496655,0.3787296718161941,-0.47559075359116076,2.836561041909645,365
1937,120.0,27.5,5,中(中原),2,3,1,3,0.017554590043167954,0.516518488056758,-0.4989638980135901,2.8889733814887975,365
1937,95.0,30.0,2,坤(西南),2,3,1,3,-0.23706910732180028,-0.5973308691716135,0.3573382056321725,2.592542398909808,352
1937,97.5,30.0,2,坤(西南),2,3,1,3,-0.19511258636001289,-0.3856432679327382,0.19053068157272535,2.7204352572464714,365
1937,100.0,30.0,2,坤(西南),2,3,1,3,-0.15966978019432196,-0.24103484672244285,0.08136506652812085,2.796470898615053,365
1937,102.5,30.0,2,坤(西南),2,3,1,3,-0.11464117167100626,-0.08688595224264946,-0.02775521942835681,2.9744402944655266,365
1937,105.0,30.0,2,坤(西南),2,3,1,3,-0.06839203275777966,0.11493236689769301,-0.18332439965547268,3.284360767815903,365
1937,107.5,30.0,2,坤(西南),2,3,1,3,-0.015714406346945868,0.13167622521048433,-0.14739063155743026,3.416162098546321,365
1937,110.0,30.0,2,坤(西南),2,3,1,3,-0.15464861900756685,0.011073592838212987,-0.16572221184577982,3.4751392944740993,365
1937,112.5,30.0,4,巽(东南),0,3,1,1,-0.3512777214689179,0.04868268314900268,-0.3999604046179206,3.550281968188003,365
1937,115.0,30.0,4,巽(东南),0,3,1,1,-0.4003058644545132,0.22344082672346122,-0.6237466911779743,3.4465726561638905,365
1937,117.5,30.0,4,巽(东南),0,3,1,1,-0.1067988858352522,0.2976186877878515,-0.4044175736231036,3.240227865976113,365
1937,120.0,30.0,5,中(中原),2,3,1,3,0.21610924600391737,0.3884203846239663,-0.17231113862004893,3.07947113405868,365
1937,95.0,32.5,2,坤(西南),2,3,1,3,-0.38754522730197405,-0.5280549573899476,0.1328304498098981,3.47923681309109,360
1937,97.5,32.5,2,坤(西南),2,3,1,3,-0.36245499312088725,-0.4593912607308815,0.0969362676099942,3.110344150045882,365
1937,100.0,32.5,2,坤(西南),2,3,1,3,-0.2541780109373181,-0.43581761411123543,0.18163960317391736,3.149483344919168,365
1937,102.5,32.5,2,坤(西南),2,3,1,3,-0.25947105581521107,-0.3324993787595272,0.07302832294431613,3.208542113009972,365
1937,105.0,32.5,2,坤(西南),2,3,1,3,-0.18465757952934295,-0.08008660735257585,-0.10457097217676707,3.2935976217765677,365
1937,107.5,32.5,2,坤(西南),2,3,1,3,-0.10932324500899189,0.10409224034306293,-0.21341548535205485,3.447182246804738,365
1937,110.0,32.5,2,坤(西南),2,3,1,3,-0.2106607455500614,0.04445058612184972,-0.25511133167191113,3.4644511916673277,365
1937,112.5,32.5,4,巽(东南),0,3,1,1,-0.27924675075040745,-0.007884703306381547,-0.271362047444026,3.4057308960075097,365
1937,115.0,32.5,4,巽(东南),0,3,1,1,-0.16007105775147434,0.038794867957580983,-0.19886592570905534,3.3303709316203807,365
1937,117.5,32.5,4,巽(东南),0,3,1,1,0.012575169166105078,0.005451343086527353,0.007123826079577638,3.19436065345781,365
1937,120.0,32.5,5,中(中原),2,3,1,3,0.3417126158022442,0.05928805500737671,0.2824245607948676,3.045914709403392,365
1937,95.0,35.0,2,坤(西南),2,3,1,3,-0.3573742550386798,-0.47025239109974226,0.10404354316425549,3.678821546016579,360
1937,97.5,35.0,2,坤(西南),2,3,1,3,-0.3523788346487198,-0.6118201169425683,0.2594412822938486,3.6590019450631535,365
1937,100.0,35.0,2,坤(西南),2,3,1,3,-0.3443107131755207,-0.7321796651247113,0.38786895194919047,3.6412144260911283,365
1937,102.5,35.0,2,坤(西南),2,3,1,3,-0.35338231304593665,-0.7728843411442848,0.4195020280983482,3.6239270366326695,365
1937,105.0,35.0,2,坤(西南),2,3,1,3,-0.23619577825450666,-0.5169695768202246,0.280773798565718,3.502900825890957,365
1937,107.5,35.0,2,坤(西南),2,3,1,3,-0.020449250138647332,-0.36795967357846215,0.3475104234398148,3.548668209126889,365
1937,110.0,35.0,2,坤(西南),2,3,1,3,0.03384330361697039,-0.32002716797735786,0.3538704715943282,3.57560247351818,365
1937,112.5,35.0,4,巽(东南),0,3,1,1,-0.07048900705752174,-0.25168881868118403,0.1811998116236623,3.481656466767647,365
1937,115.0,35.0,4,巽(东南),0,3,1,1,-0.10626705471623564,-0.27039233492997244,0.16412528021373682,3.3919048264993545,365
1937,117.5,35.0,4,巽(东南),0,3,1,1,-0.039021120803109044,-0.4035635499985419,0.36454242919543284,3.136365901427808,365
1937,127.5,35.0,7,兑(西),3,3,1,4,0.30509983055763634,-0.12475208354206621,0.4298519140997026,2.7360946089262694,365
1937,95.0,37.5,1,坎(北),4,3,1,0,-0.22161184550964644,-0.2027800592079588,-0.015679443675089267,3.8874490329372886,359
1937,97.5,37.5,1,坎(北),4,3,1,0,-0.2913999016953299,-0.30631540957635756,0.014915507881027627,3.8166297346925884,365
1937,100.0,37.5,1,坎(北),4,3,1,0,-0.2977525579872098,-0.5667947285122814,0.2690421705250716,3.826370078776087,365
1937,102.5,37.5,1,坎(北),4,3,1,0,-0.21953260469545,-0.8902612958577152,0.6707286911622653,3.8180378148813676,365
1937,105.0,37.5,1,坎(北),4,3,1,0,0.07878554818902686,-0.7324265724425555,0.8112121206315824,3.671473734321182,365
1937,107.5,37.5,1,坎(北),4,3,1,0,0.2613545380499209,-0.6211895877240031,0.8825441257739242,3.5378127310090166,365
1937,110.0,37.5,1,坎(北),4,3,1,0,0.17071101162042074,-0.6657506055792025,0.8364616171996232,3.4427012348701935,365
1937,112.5,37.5,3,震(东),0,3,1,1,-0.07368673577364626,-0.7867780510879063,0.7130913153142601,3.465775078360781,365
1937,115.0,37.5,3,震(东),0,3,1,1,-0.19413229146770483,-0.6363160653967146,0.4421837739290098,3.2927134939824434,365
1937,117.5,37.5,3,震(东),0,3,1,1,-0.23341140024945464,-0.5041044762984764,0.2706930760490218,3.0788421771792596,365
1937,127.5,37.5,6,乾(西北),3,3,1,4,-0.09350037331308346,-0.4278508726953699,0.3343504993822864,2.831918925978749,365
1937,140.0,37.5,6,乾(西北),3,3,1,4,0.2398338423264737,0.18682940928110137,0.033970558511021536,2.3979485313753055,363
1937,95.0,40.0,1,坎(北),4,3,1,0,-0.16544308826403248,0.12541255502045054,-0.29199027656616117,3.9715350459621597,359
1937,97.5,40.0,1,坎(北),4,3,1,0,-0.15521711730886723,0.18515059996326436,-0.34223762582536715,3.9955173089067686,359
1937,100.0,40.0,1,坎(北),4,3,1,0,-0.1565718194492874,0.09737678804929394,-0.2392075985375741,3.953295068646769,364
1937,102.5,40.0,1,坎(北),4,3,1,0,0.0028752595704430294,-0.377499868054104,0.3803751276245471,3.7041350101571666,365
1937,105.0,40.0,1,坎(北),4,3,1,0,0.2592361894419344,-0.6023012918582807,0.8615374813002152,3.6391473583107965,365
1937,107.5,40.0,1,坎(北),4,3,1,0,0.35795181199578335,-0.6893968378951224,1.0473486498909057,3.5246527698384504,365
1937,110.0,40.0,1,坎(北),4,3,1,0,0.21235199162223914,-0.7733204764201634,0.9856724680424026,3.4245976976061194,365
1937,112.5,40.0,3,震(东),0,3,1,1,-0.013654696344564803,-0.7836962356614086,0.7700415393168435,3.3258571731064284,365
1937,115.0,40.0,3,震(东),0,3,1,1,-0.23828995152272778,-0.7101221343867672,0.47183218286403933,3.264468675893107,365
1937,117.5,40.0,3,震(东),0,3,1,1,-0.4772249704534722,-0.745324898795724,0.2680999283422517,3.1588628358195847,365
1937,122.5,40.0,8,艮(东北),2,3,1,3,-0.3602484081686321,-0.45977810533307656,0.09952969716444446,2.932166356138573,365
1937,125.0,40.0,6,乾(西北),3,3,1,4,-0.35093648555402607,-0.5177399765756984,0.16680349102167238,2.934127238317061,365
1937,127.5,40.0,6,乾(西北),3,3,1,4,-0.435234889929867,-0.687082753111593,0.2518478631817258,3.077732586221292,365
1937,140.0,40.0,6,乾(西北),3,3,1,4,0.20412598254244402,0.019323368683227857,0.17354189447061893,2.359868379317711,363
1937,97.5,42.5,1,坎(北),4,3,1,0,-0.09449678436046634,0.2195806275420399,-0.3158215952464061,3.9720820800371386,359
1937,100.0,42.5,1,坎(北),4,3,1,0,-0.0016661503593882016,0.08563528334673375,-0.09308645436933753,3.843545096688744,361
1937,102.5,42.5,1,坎(北),4,3,1,0,0.13425057097714269,-0.21546064854993183,0.34714636517391145,3.670495799206819,361
1937,105.0,42.5,1,坎(北),4,3,1,0,0.2562670651536475,-0.5107364082247667,0.7819892665809256,3.614543358570417,364
1937,107.5,42.5,1,坎(北),4,3,1,0,0.2362028694010399,-0.7051686347628039,0.9413715041638437,3.4297016897469765,365
1937,110.0,42.5,1,坎(北),4,3,1,0,0.1426085657938811,-0.7543568838117581,0.8969654496056392,3.3083812495582285,365
1937,112.5,42.5,3,震(东),0,3,1,1,-0.0007210716211455849,-0.7192897261077028,0.7185686544865574,3.2450476496309415,365
1937,115.0,42.5,3,震(东),0,3,1,1,-0.2421754391338524,-0.708238313771273,0.46606287463742074,3.1768563738207347,365
1937,117.5,42.5,3,震(东),0,3,1,1,-0.43082428351868446,-0.6835907064532575,0.2527664229345731,3.1267964267028634,365
1937,120.0,42.5,8,艮(东北),2,3,1,3,-0.4656049765929991,-0.6716659977468155,0.20606102115381628,3.048877069876554,365
1937,122.5,42.5,8,艮(东北),2,3,1,3,-0.554896959368672,-0.6412550103083612,0.08635805093968922,2.8712456684897,365
1937,125.0,42.5,6,乾(西北),3,3,1,4,-0.6377402227660149,-0.7440292155172812,0.1062889927512663,2.9235421081280757,365
1937,127.5,42.5,6,乾(西北),3,3,1,4,-0.6810727620892908,-0.8554724081343464,0.17439964604505545,3.2432980008992356,365
1937,130.0,42.5,6,乾(西北),3,3,1,4,-0.6829178444824168,-0.9546580681991687,0.2717402237167518,3.8436942982199787,365
1937,140.0,42.5,6,乾(西北),3,3,1,4,-0.15505467176043794,-0.4257286238390083,0.2706739520785702,2.742057527368812,365
1937,142.5,42.5,6,乾(西北),3,3,1,4,0.15731849189495542,-0.13041123482302008,0.2877297267179755,2.887913288973199,365
1937,100.0,45.0,1,坎(北),4,3,1,0,0.12403916339791961,0.19233511263246134,-0.05360542703718461,3.888341188067294,353
1937,102.5,45.0,1,坎(北),4,3,1,0,0.19640622589938814,-0.14027079119162333,0.3338904963527691,3.6883747333764982,361
1937,105.0,45.0,1,坎(北),4,3,1,0,0.3731370241179907,-0.3141076624400103,0.6869069168988016,3.671018402062181,361
1937,107.5,45.0,1,坎(北),4,3,1,0,0.6038990153051832,-0.25310429475018154,0.8439576528447114,3.4618939154782646,272
1937,110.0,45.0,1,坎(北),4,3,1,0,0.11733575229308313,-0.7677928809957149,0.885128633288798,3.2871698305934807,365
1937,112.5,45.0,3,震(东),0,3,1,1,-0.08859581953729838,-0.7681174225109443,0.6795216029736459,3.2158464121834776,365
1937,115.0,45.0,3,震(东),0,3,1,1,-0.3445862568775872,-0.7282508370901453,0.38366458021255795,3.231055527951919,365
1937,117.5,45.0,3,震(东),0,3,1,1,-0.4202143186307131,-0.7113845864947247,0.2911702678640115,3.1609629481485735,365
1937,120.0,45.0,8,艮(东北),2,3,1,3,-0.6444434431440452,-0.761477825786574,0.11703438264252862,2.8500393392203636,365
1937,122.5,45.0,8,艮(东北),2,3,1,3,-0.7784032187180783,-0.8199654794863028,0.04156226076822458,2.861777587207352,365
1937,125.0,45.0,6,乾(西北),3,3,1,4,-0.9377211107114157,-0.8893610216992126,-0.04836008901220308,3.0752479223473963,365
1937,127.5,45.0,6,乾(西北),3,3,1,4,-0.9880252940393849,-1.0196561675100886,0.0316308734707039,3.5033667893162375,365
1937,130.0,45.0,6,乾(西北),3,3,1,4,-0.9634838989511567,-1.1079721234603748,0.14448822450921817,3.89065576413752,365
1937,132.5,45.0,6,乾(西北),3,3,1,4,-0.8935605892647215,-1.093509546881802,0.19994895761708056,3.874307770127928,365
1937,135.0,45.0,6,乾(西北),3,3,1,4,-0.8439547394377971,-1.030715652955261,0.18676091351746385,3.6054580844734407,365
1937,142.5,45.0,6,乾(西北),3,3,1,4,-0.09721891685967304,-0.47274158799840094,0.3755226711387279,3.1145972231793313,365
1937,112.5,47.5,3,震(东),0,3,1,1,0.1642473646732944,-0.8244754347231836,0.9887227993964779,3.512221674758718,242
1937,115.0,47.5,3,震(东),0,3,1,1,-0.38515355591637246,-0.6703428678421537,0.2808453527659897,3.237923591535326,363
1937,117.5,47.5,3,震(东),0,3,1,1,-0.5775318324063075,-0.7387513156498501,0.15811781229268937,2.8831333304117157,364
1937,120.0,47.5,8,艮(东北),2,3,1,3,-0.9258711393680875,-0.8752234689649475,-0.05064767040313996,2.8865607913423426,365
1937,122.5,47.5,8,艮(东北),2,3,1,3,-1.037790788095431,-1.019622852348579,-0.018167935746851643,3.2428834326233527,365
1937,125.0,47.5,6,乾(西北),3,3,1,4,-1.2314952986910885,-0.9581013342141271,-0.2733939644769613,3.726438122782916,365
1937,127.5,47.5,6,乾(西北),3,3,1,4,-1.263397108635224,-1.0825991876110523,-0.18079792102417205,3.9135858561794006,365
1937,130.0,47.5,6,乾(西北),3,3,1,4,-1.2977632280677236,-1.0747366936719143,-0.22302653439580933,3.8760833154045584,365
1937,132.5,47.5,6,乾(西北),3,3,1,4,-1.2851070792842207,-1.0267878659153111,-0.2583192133689098,3.7753909778704426,365
1937,135.0,47.5,6,乾(西北),3,3,1,4,-1.133482322176932,-0.9903721903200401,-0.14311013185689192,3.657093953163,365
1937,137.5,47.5,6,乾(西北),3,3,1,4,-0.9050932051500096,-1.0921904591832798,0.1870972540332703,3.6164528861046517,365
1937,142.5,47.5,6,乾(西北),3,3,1,4,-0.3560291785515013,-0.8497535131711087,0.49372433461960724,3.5777805270127487,365
1937,122.5,50.0,8,艮(东北),2,3,1,3,-1.2997821657796895,-1.050724112257911,-0.2486424524897267,4.041248895727816,364
1937,125.0,50.0,6,乾(西北),3,3,1,4,-1.3079505547653827,-1.0485380742395563,-0.2591120330424358,4.060124385312427,364
1937,127.5,50.0,6,乾(西北),3,3,1,4,-1.311444000157474,-1.073168691571967,-0.2382753085855068,4.049098675397089,365
1937,130.0,50.0,6,乾(西北),3,3,1,4,-1.2836113189920535,-1.0514366148216168,-0.23217470417043642,4.013972463218789,365
1937,132.5,50.0,6,乾(西北),3,3,1,4,-1.260022972345467,-1.027759950590973,-0.23226302175449431,3.873149853722544,365
1937,135.0,50.0,6,乾(西北),3,3,1,4,-1.1451468113407752,-1.0581298916704909,-0.08701691967028424,3.7490027653357747,365
1937,137.5,50.0,6,乾(西北),3,3,1,4,-0.927763384210156,-1.1550223720151533,0.22725898780499745,3.7336158660651684,365
1937,140.0,50.0,6,乾(西北),3,3,1,4,-0.6763263829719416,-1.1849955038651432,0.5086691208932015,3.8432512448461678,365
1937,142.5,50.0,6,乾(西北),3,3,1,4,-0.4348357266203373,-0.9561416153958312,0.5213058887754941,3.910965118065659,365
1938,102.5,17.5,9,离(南),1,3,1,2,-0.12720649603122908,-0.17614501102624855,0.06822495955800027,2.505776903131766,352
1938,105.0,17.5,9,离(南),1,3,1,2,-0.11447657782231606,-0.24628874805036013,0.1520591744582522,2.5851288892049102,352
1938,100.0,20.0,9,离(南),1,3,1,2,-0.0189392928960219,0.024210680219273053,-0.07099032658189243,2.8778979026599734,354
1938,102.5,20.0,9,离(南),1,3,1,2,-0.016350806684145333,-0.2690293973803923,0.25267859069624693,2.662799111896651,365
1938,105.0,20.0,9,离(南),1,3,1,2,0.040028910325767365,-0.31607431197442787,0.3561032223001953,2.6413724372911283,365
1938,110.0,20.0,9,离(南),1,3,1,2,-0.13111913466523714,-0.6274346983621332,0.496315563696896,2.859364661828572,365
1938,100.0,22.5,9,离(南),1,3,1,2,-0.24260291231476522,-0.06840579597147549,-0.17419711634328972,2.971934385475192,365
1938,102.5,22.5,9,离(南),1,3,1,2,-0.07302726870357693,-0.16614203094911859,0.09311476224554167,2.721775047477303,365
1938,105.0,22.5,9,离(南),1,3,1,2,0.10361503668082005,-0.19268322250219802,0.29629825918301805,2.639463569152919,365
1938,107.5,22.5,9,离(南),1,3,1,2,0.2974356092962272,-0.22810378280510316,0.5255393921013304,2.7735025288335633,365
1938,110.0,22.5,9,离(南),1,3,1,2,0.48872254332758286,-0.38154620350335366,0.8702687468309366,2.80342317475277,365
1938,112.5,22.5,9,离(南),1,3,1,2,0.4705552562553277,-0.3497453417446427,0.8203005979999703,2.6791033114834857,365
1938,97.5,25.0,2,坤(西南),2,3,1,3,-0.27321797782525153,-0.0014095451978460545,-0.29463465126531874,2.8967345359207783,351
1938,100.0,25.0,2,坤(西南),2,3,1,3,-0.3078999035199214,-0.002142562887816716,-0.30575734063210463,2.8521017679284824,365
1938,102.5,25.0,2,坤(西南),2,3,1,3,-0.21019470972361384,-0.07245709932078706,-0.13773761040282678,2.8587854892825826,365
1938,105.0,25.0,2,坤(西南),2,3,1,3,0.1646423752603346,-0.09086661766474782,0.25550899292508245,2.8652070699550296,365
1938,107.5,25.0,2,坤(西南),2,3,1,3,0.5953104729819914,-0.25500044720837967,0.850310920190371,3.1946325011082704,365
1938,110.0,25.0,2,坤(西南),2,3,1,3,1.0805632082883683,-0.6293114737206879,1.7098746820090565,3.3700982912168405,365
1938,112.5,25.0,4,巽(东南),0,3,1,1,0.8339259138255055,-0.34774806100055256,1.181673974826058,3.2130283781972526,365
1938,115.0,25.0,4,巽(东南),0,3,1,1,0.6212368546984338,0.05579712249006631,0.5654397322083675,2.833631637247314,365
1938,117.5,25.0,4,巽(东南),0,3,1,1,0.44116488325899006,0.39258717959101225,0.048577703667977694,2.636385246748824,365
1938,97.5,27.5,2,坤(西南),2,3,1,3,-0.4873850117091361,0.10228370899130418,-0.5896687207004402,2.7034087168998804,365
1938,100.0,27.5,2,坤(西南),2,3,1,3,-0.46332269948058946,0.1335990546425032,-0.5969217541230928,2.6653749339085624,365
1938,102.5,27.5,2,坤(西南),2,3,1,3,-0.2613903286672665,0.10441500158542133,-0.3658053302526878,2.6380635980733005,365
1938,105.0,27.5,2,坤(西南),2,3,1,3,0.01301681662544385,0.16674269769932357,-0.15372588107387972,3.0367967544516996,365
1938,107.5,27.5,2,坤(西南),2,3,1,3,0.3848569547706804,0.08313678017540892,0.30172017459527145,3.353547745203823,365
1938,110.0,27.5,2,坤(西南),2,3,1,3,0.6903438624459171,-0.12942483166706875,0.8197686941129856,3.36055830741247,365
1938,112.5,27.5,4,巽(东南),0,3,1,1,0.6816274358196776,-0.05090591093078245,0.7325333467504599,3.5201682630693183,365
1938,115.0,27.5,4,巽(东南),0,3,1,1,0.6727463570334078,0.08351500745146606,0.5892313495819418,3.1609484045067417,365
1938,117.5,27.5,4,巽(东南),0,3,1,1,0.616706687600678,0.25001853528035645,0.36668815232032154,2.908493441289209,365
1938,120.0,27.5,5,中(中原),2,3,1,3,0.8655744347735065,0.4463673211622087,0.4192071136112978,3.0362005289590392,365
1938,95.0,30.0,2,坤(西南),2,3,1,3,-0.49828380567681896,-0.34233772404173624,-0.1964406165842177,2.493118848195922,349
1938,97.5,30.0,2,坤(西南),2,3,1,3,-0.3798222500414683,-0.10233016284255848,-0.2774920871989097,2.602623651189445,365
1938,100.0,30.0,2,坤(西南),2,3,1,3,-0.43561904795522616,0.027684699829461597,-0.46330374778468786,2.670726385689526,365
1938,102.5,30.0,2,坤(西南),2,3,1,3,-0.4856048536186172,0.1516026557293461,-0.6372075093479633,2.8126872791375472,365
1938,105.0,30.0,2,坤(西南),2,3,1,3,-0.44392725296646696,0.3246645709944707,-0.7685918239609376,3.0769234498742177,365
1938,107.5,30.0,2,坤(西南),2,3,1,3,0.01772261238880714,0.39210312403368486,-0.37438051164487773,3.1706281714004523,365
1938,110.0,30.0,2,坤(西南),2,3,1,3,0.3456738842954387,0.2505713578567044,0.09510252643873437,3.106322603404122,365
1938,112.5,30.0,4,巽(东南),0,3,1,1,0.5002278519729284,0.1796704268495633,0.3205574251233651,3.189287797925752,365
1938,115.0,30.0,4,巽(东南),0,3,1,1,0.5576851528783218,0.1360060637329737,0.42167908914534813,3.203789066808356,365
1938,117.5,30.0,4,巽(东南),0,3,1,1,0.7727374483188384,0.20956937970734385,0.5631680686114947,3.071347867163369,365
1938,120.0,30.0,5,中(中原),2,3,1,3,1.0738998801406374,0.31274990982533224,0.7611499703153051,3.039639010327576,365
1938,95.0,32.5,2,坤(西南),2,3,1,3,-0.073670555476951,-0.2668835204668344,0.15998222838568646,3.138424756740081,363
1938,97.5,32.5,2,坤(西南),2,3,1,3,-0.21566934499550486,-0.176358061642301,-0.03931128335320381,2.889605247571411,365
1938,100.0,32.5,2,坤(西南),2,3,1,3,-0.252091200111322,-0.14754196742393508,-0.1045492326873869,2.9290422822878326,365
1938,102.5,32.5,2,坤(西南),2,3,1,3,-0.3458592706063744,-0.024816303547687338,-0.3210429670586871,2.9864195557781095,365
1938,105.0,32.5,2,坤(西南),2,3,1,3,-0.3166038928567482,0.1974823011203254,-0.5140861939770736,3.1110865970757238,365
1938,107.5,32.5,2,坤(西南),2,3,1,3,-0.06958599971142342,0.40094824056847883,-0.47053424027990237,3.3205750477813534,365
1938,110.0,32.5,2,坤(西南),2,3,1,3,0.25486589242586366,0.3666400991677284,-0.11177420674186471,3.309843412055958,365
1938,112.5,32.5,4,巽(东南),0,3,1,1,0.4160677422003349,0.27884466505298733,0.1372230771473477,3.1646667515900115,365
1938,115.0,32.5,4,巽(东南),0,3,1,1,0.5366520166485521,0.23986213558668362,0.2967898810618684,3.016206294086415,365
1938,117.5,32.5,4,巽(东南),0,3,1,1,0.627043204243477,0.14860024260936797,0.47844296163410904,2.8479780810977213,365
1938,120.0,32.5,5,中(中原),2,3,1,3,0.8501579550097949,0.14348591687238113,0.7066720381374134,2.850151360613168,365
